id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight,avg_salary
maxieja01,"February 18, 1983","Chicago, Illinois",0.4,49.5,0.0,56.4,618.0,13.0,5.6,4.2,20.3,49.5,University of Cincinnati,26th overall,1st round,Detroit Pistons,2005.0,6-7,"Newman Smith in Carrollton, Texas",Jason Maxiell,Center and Power Forward,Right,260lb,2861482.1
maxweve01,"September 12, 1965","Gainesville, Florida",3.4,39.8,32.0,73.3,855.0,12.7,12.8,2.6,27.4,46.2,University of Florida,47th overall,2nd round,Denver Nuggets,1988.0,6-4,"Buchholz in Gainesville, Florida",Vernon Maxwell,Point Guard and Shooting Guard,Right,180lb,995923.08
maybele01,"June 12, 1970","Tulsa, Oklahoma",3.6,41.5,37.7,65.9,496.0,10.1,5.1,1.3,7.9,49.8,University of Arkansas,23rd overall,1st round,Milwaukee Bucks,1992.0,6-1,"Will Rogers in Tulsa, Oklahoma",Lee Mayberry,Point Guard,Right,172lb,990714.29
maynoer01,"June 11, 1987","Raeford, North Carolina",2.8,39.2,35.0,72.1,267.0,10.6,4.3,1.3,3.3,44.2,Virginia Commonwealth University,20th overall,1st round,Utah Jazz,2009.0,6-3,"Westover in Fayetteville, North Carolina",Eric Maynor,Shooting Guard and Point Guard,Right,175lb,1785806.83
mayooj01,"November 5, 1987","Huntington, West Virginia",2.9,42.9,37.3,82.0,547.0,13.4,13.8,3.1,21.8,49.4,University of Southern California,3rd overall,1st round,Minnesota Timberwolves,2008.0,6-5,"Huntington in Huntington, West Virginia",O.J. Mayo,Shooting Guard,Right,210lb,5768679.62
mbahalu01,"September 9, 1986","Yaounde, Cameroon",0.9,45.4,33.5,66.0,686.0,10.7,6.4,4.1,26.0,48.2,"University of California, Los Angeles",37th overall,2nd round,Milwaukee Bucks,2008.0,6-8,"Monteverde Academy in St. Monteverde, Florida",Luc Mbah a Moute,Small Forward and Power Forward,Right,230lb,2605930.7
mccanbo01,"April 22, 1964","Morristown, New Jersey",0.6,47.9,20.0,57.7,178.0,10.2,4.2,2.6,2.0,48.0,"Upsala College, Morehead State University",32nd overall,2nd round,Milwaukee Bucks,1987.0,6-6,"Morristown in Morristown, New Jersey",Bob McCann,Power Forward and Small Forward,Left,244lb,218333.33
mccanra01,"September 25, 1984","Asheville, North Carolina",1.3,43.1,36.8,74.1,249.0,12.9,10.0,2.0,3.6,49.9,University of North Carolina,14th overall,1st round,Minnesota Timberwolves,2005.0,6-4,"New Hampton School in New Hampton, New Hampshire",Rashad McCants,Shooting Guard,Right,207lb,1895351.5
mccarwa01,"February 1, 1974","Evansville, Indiana",1.1,39.2,34.6,69.8,593.0,10.1,5.2,2.6,13.7,47.4,University of Kentucky,19th overall,1st round,New York Knicks,1996.0,6-10,"Harrison in Evansville, Indiana",Walter McCarty,Small Forward and Power Forward,Right,230lb,1521749.5
mccloge01,"May 27, 1967","Daytona Beach, Florida",2.3,40.2,35.8,81.0,766.0,12.7,9.0,3.1,24.6,47.7,Florida State University,7th overall,1st round,Indiana Pacers,1989.0,6-6,"Mainland in Daytona Beach, Florida",George McCloud,Small Forward,Right,205lb,1385650.0
mccolcj01,"September 19, 1991","Canton, Ohio",2.9,45.5,40.1,83.9,411.0,17.2,17.8,3.1,27.9,52.2,Lehigh University,10th overall,1st round,Portland Trail Blazers,2013.0,6-3,"Glen Oak in Canton, Ohio",CJ McCollum,Shooting Guard,Right,190lb,6889006.4
mccoyje01,"December 6, 1977","Oakland, California",0.5,53.9,-,49.0,260.0,12.6,4.6,3.5,5.1,53.9,"University of California, Los Angeles",33rd overall,2nd round,Seattle SuperSonics,1998.0,6-10,"Saint Augustine in San Diego, California",Jelani McCoy,Center,Right,245lb,494491.88
mcdanxa01,"June 4, 1963","Columbia, South Carolina",2.0,48.5,26.1,71.8,870.0,16.1,15.6,6.1,47.8,48.9,Wichita State University,4th overall,1st round,Seattle SuperSonics,1985.0,6-7,"A.C. Flora in Columbia, South Carolina",Xavier McDaniel,Small Forward and Power Forward,Right,205lb,1356444.44
mcderdo01,"January 3, 1992","Grand Forks, North Dakota",0.8,45.9,40.4,82.5,341.0,10.7,7.8,2.1,10.6,54.5,Creighton University,11th overall,1st round,Denver Nuggets,2014.0,6-8,"Ames in Ames, Iowa",Doug McDermott,Small Forward,Right,225lb,2609108.5
mcdyean01,"September 7, 1974","Quitman, Mississippi",1.3,49.7,11.7,67.0,1015.0,17.2,12.0,7.5,69.8,49.7,University of Alabama,2nd overall,1st round,Los Angeles Clippers,1995.0,6-9,"Quitman in Quitman, Mississippi",Antonio McDyess,Center and Power Forward,Right,220lb,6138887.32
mcgeeja01,"January 19, 1988","Flint, Michigan",0.4,57.0,7.4,58.8,633.0,19.5,8.0,5.1,31.9,57.0,"University of Nevada, Reno",18th overall,1st round,Washington Wizards,2008.0,7-0,"Hales Franciscan in Chicago, Illinois",JaVale McGee,Center,Right,270lb,5008934.27
mcguido01,"October 20, 1985","San Diego, California",1.2,41.9,18.8,65.8,342.0,9.8,2.7,3.4,4.1,42.0,"University of California, California State University, Fresno",47th overall,2nd round,Washington Wizards,2007.0,6-9,"Lincoln in San Diego, California",Dominic McGuire,Shooting Guard and Power Forward and Small Forward,Right,220lb,522342.38
mcilvji01,"July 30, 1972","Racine, Wisconsin",0.3,44.6,10.0,55.1,401.0,10.0,2.7,3.1,9.4,44.7,Marquette University,32nd overall,2nd round,Washington Bullets,1994.0,7-1,"St. Catherine in Racine, Wisconsin",Jim McIlvaine,Center,Right,240lb,3569444.44
mcinnje01,"October 22, 1974","Charlotte, North Carolina",4.4,43.1,32.8,79.6,576.0,12.6,9.4,2.0,23.1,46.1,University of North Carolina,37th overall,2nd round,Denver Nuggets,1996.0,6-4,"Oak Hill Academy in Mouth of Wilson, Virginia",Jeff McInnis,Point Guard and Shooting Guard,Right,190lb,2004394.0
mckeyde01,"October 10, 1966","Meridian, Mississippi",2.4,48.6,31.6,77.9,937.0,13.9,11.0,4.7,61.8,49.8,University of Alabama,9th overall,1st round,Seattle SuperSonics,1987.0,6-9,"Meridian in Meridian, Mississippi",Derrick McKey,Small Forward,Right,205lb,2691500.0
mckieaa01,"October 2, 1972","Philadelphia, Pennsylvania",2.7,43.8,35.0,77.9,793.0,12.8,7.4,3.3,40.0,47.5,Temple University,17th overall,1st round,Portland Trail Blazers,1994.0,6-5,"Simon Gratz in Philadelphia, Pennsylvania",Aaron McKie,Point Guard and Shooting Guard and Small Forward,Right,209lb,3056639.65
mclembe01,"February 11, 1993","St. Louis, Missouri",1.1,41.7,35.3,78.3,368.0,9.3,8.8,2.5,4.6,49.4,University of Kansas,7th overall,1st round,Sacramento Kings,2013.0,6-5,"Christian Life Center in Humble, Texas",Ben McLemore,Shooting Guard,Right,201lb,3657544.4
mcmilna01,"August 3, 1964","Raleigh, North Carolina",6.1,44.3,34.3,65.0,796.0,14.5,5.9,4.0,50.2,47.9,North Carolina State University,30th overall,2nd round,Seattle SuperSonics,1986.0,6-5,"Enloe in Raleigh, North Carolina",Nate McMillan,Shooting Guard and Point Guard,Right,195lb,1045900.0
mcrobjo01,"February 28, 1987","Indianapolis, Indiana",2.1,46.3,34.0,70.5,433.0,13.2,5.4,3.9,18.5,51.3,Duke University,37th overall,2nd round,Portland Trail Blazers,2007.0,6-10,"Carmel in Carmel, Indiana",Josh McRoberts,Center and Power Forward,Left,240lb,3117149.73
meeksjo01,"August 21, 1987","Nashville, Tennessee",1.1,42.0,37.3,87.9,539.0,12.8,9.3,2.1,24.3,51.7,University of Kentucky,41st overall,2nd round,Milwaukee Bucks,2009.0,6-4,"Norcross in Norcross, Georgia",Jodie Meeks,Shooting Guard,Right,210lb,3046287.11
mercero01,"May 18, 1976","Nashville, Tennessee",2.1,42.9,25.0,80.8,432.0,12.5,13.6,3.1,9.4,43.4,University of Kentucky,6th overall,1st round,Boston Celtics,1997.0,6-7,"Oak Hill Academy in Mouth of Wilson, Virginia",Ron Mercer,Small Forward and Shooting Guard,Right,210lb,3914462.22
middlkh01,"August 12, 1991","Charleston, South Carolina",3.2,45.1,38.8,87.0,455.0,15.7,15.7,4.4,31.0,51.7,Texas A&M University,39th overall,2nd round,Detroit Pistons,2012.0,6-8,"Porter-Gaud in North Charleston, South Carolina",Khris Middleton,Shooting Guard and Small Forward,Right,222lb,7746286.5
mihmch01,"July 16, 1979","Milwaukee, Wisconsin",0.5,45.9,23.1,70.4,436.0,13.4,7.5,5.3,13.3,45.9,University of Texas at Austin,7th overall,1st round,Chicago Bulls,2000.0,7-0,"Westlake in Austin, Texas",Chris Mihm,Power Forward and Center,Right,265lb,2821300.56
millean02,"March 19, 1976","Los Angeles, California",6.5,46.1,21.7,80.7,1304.0,17.4,12.5,3.7,100.8,46.8,University of Utah,8th overall,1st round,Cleveland Cavaliers,1999.0,6-3,"Verbum Dei in Los Angeles, California",Andre Miller,Point Guard and Shooting Guard,Right,200lb,5450818.44
millean01,"October 22, 1971","Benton Harbor, Michigan",0.4,51.0,25.0,57.6,181.0,13.6,2.8,2.7,3.8,51.3,Michigan State University,39th overall,2nd round,Golden State Warriors,1994.0,6-9,"Benton Harbor in Benton Harbor, Michigan",Anthony Miller,Power Forward,Right,225lb,221624.0
milleda01,"March 21, 1990","Maysville, Kentucky",1.4,41.8,38.2,83.0,253.0,8.4,6.0,1.7,5.9,54.8,University of Kentucky,46th overall,2nd round,New Orleans Hornets,2012.0,6-8,"Mason County in Maysville, Kentucky",Darius Miller,Small Forward,Right,225lb,940619.0
millemi01,"February 19, 1980","Mitchell, South Dakota",2.6,45.9,40.7,76.9,1032.0,14.3,10.6,4.2,60.7,55.0,University of Florida,5th overall,1st round,Orlando Magic,2000.0,6-8,"Mitchell in Mitchell, South Dakota",Mike Miller,Shooting Guard and Small Forward,Right,218lb,4904048.05
milleol01,"April 6, 1970","Fort Worth, Texas",2.2,53.4,11.6,63.9,493.0,15.2,7.4,5.9,21.1,53.5,University of Arkansas,22nd overall,1st round,Phoenix Suns,1992.0,6-9,"Southwest in Fort Worth, Texas",Oliver Miller,Center and Power Forward,Right,280lb,893167.25
millere01,"August 24, 1965","Riverside, California",3.0,47.1,39.5,88.8,1389.0,18.4,18.2,3.0,174.4,54.4,"University of California, Los Angeles",11th overall,1st round,Indiana Pacers,1987.0,6-7,"Riverside Polytech in Riverside, California",Reggie Miller,Shooting Guard,Right,185lb,5806819.33
millsch01,"January 25, 1970","Los Angeles, California",1.9,43.2,35.1,81.7,568.0,13.3,11.2,4.9,37.7,47.1,"University of Kentucky, University of Arizona",22nd overall,1st round,Cleveland Cavaliers,1993.0,6-6,"Fairfax in Los Angeles, California",Chris Mills,Small Forward and Power Forward,Right,215lb,3397272.73
millspa02,"August 11, 1988","Canberra, Australia",2.4,43.1,39.1,84.9,605.0,14.4,8.4,1.7,27.5,53.6,Saint Mary's College of California,55th overall,2nd round,Portland Trail Blazers,2009.0,6-0,"Marist College Canberra in Canberra, Australia",Patty Mills,Point Guard,Right,180lb,3166017.38
millste01,"December 21, 1967","Romulus, Michigan",1.3,45.7,38.4,78.1,678.0,14.7,10.6,5.4,33.3,50.0,University of Michigan,16th overall,1st round,Milwaukee Bucks,1990.0,6-10,"Romulus in Romulus, Michigan",Terry Mills,Power Forward,Right,230lb,1332250.0
millspa01,"February 10, 1985","Monroe, Louisiana",2.3,49.1,33.4,73.4,945.0,19.0,14.1,7.4,88.2,51.2,Louisiana Tech University,47th overall,2nd round,Utah Jazz,2006.0,6-8,"Grambling in Grambling, Louisiana",Paul Millsap,Power Forward,Right,246lb,10287608.42
minerha01,"May 5, 1971","Inglewood, California",1.2,46.0,31.1,78.5,200.0,12.6,9.0,2.2,4.2,46.8,University of Southern California,12th overall,1st round,Miami Heat,1992.0,6-5,"Inglewood in Inglewood, California",Harold Miner,Point Guard and Shooting Guard,Left,210lb,1322500.0
minorgr01,"September 18, 1971","Sandersville, Georgia",1.4,47.8,22.6,76.7,277.0,12.9,6.9,2.7,8.2,48.5,University of Louisville,25th overall,1st round,Los Angeles Clippers,1994.0,6-6,"Washington County in Sandersville, Georgia",Greg Minor,Shooting Guard and Small Forward,Right,210lb,1882142.86
mitchsa01,"September 2, 1963","Columbus, Georgia",1.1,44.7,22.3,78.4,994.0,12.6,8.7,3.7,41.7,45.1,Mercer University,54th overall,3rd round,Houston Rockets,1985.0,6-6,"Columbus in Columbus, Georgia",Sam Mitchell,Power Forward and Small Forward,Right,210lb,1112727.27
moblecu01,"September 1, 1975","Philadelphia, Pennsylvania",2.7,43.3,37.8,83.5,747.0,14.4,16.0,3.9,52.2,48.7,University of Rhode Island,41st overall,2nd round,Houston Rockets,1998.0,6-4,"Maine Central Institute in Pittsfield, Maine",Cuttino Mobley,Shooting Guard and Point Guard,Left,190lb,5621937.5
mohamna01,"September 5, 1977","Chicago, Illinois",0.4,48.6,0.0,64.0,1005.0,15.0,5.8,4.7,34.3,48.6,University of Kentucky,29th overall,1st round,Utah Jazz,1998.0,6-10,"Kenwood in Chicago, Illinois",Nazr Mohammed,Center,Right,221lb,3639720.44
monrogr01,"June 4, 1990","New Orleans, Louisiana",2.1,51.4,5.9,70.4,632.0,20.1,13.2,8.3,49.7,51.4,Georgetown University,7th overall,1st round,Detroit Pistons,2010.0,6-11,"Helen Cox in Harvey, Louisiana",Greg Monroe,Power Forward and Center,Left,265lb,8163800.33
montrer01,"September 23, 1971","Indianapolis, Indiana",0.4,49.0,0.0,47.8,465.0,9.1,4.5,4.6,8.5,49.0,University of North Carolina,9th overall,1st round,Boston Celtics,1994.0,7-0,"Lawrence North in Indianapolis, Indiana",Eric Montross,Center,Right,270lb,1880000.0
mooreet01,"February 25, 1989","East Chicago, Indiana",1.8,45.8,39.2,74.4,515.0,11.4,8.0,2.0,13.5,52.4,Purdue University,55th overall,2nd round,Boston Celtics,2011.0,6-4,"East Chicago in East Chicago, Indiana",E'Twaun Moore,Point Guard and Shooting Guard,Right,191lb,2944294.71
morrich01,"January 20, 1966","Atlanta, Georgia",1.6,44.1,30.6,73.9,747.0,15.1,11.0,4.7,37.4,47.5,Auburn University,4th overall,1st round,New Jersey Nets,1988.0,6-8,"Douglass in Atlanta, Georgia",Chris Morris,Small Forward and Shooting Guard,Right,210lb,1638000.0
morrima03,"September 2, 1989","Philadelphia, Pennsylvania",1.5,43.1,36.0,74.7,545.0,13.2,11.5,4.6,26.8,50.1,University of Kansas,14th overall,1st round,Houston Rockets,2011.0,6-9,"APEX Academy in Pennsauken, New Jersey",Marcus Morris,Small Forward and Power Forward,Right,235lb,3334111.57
morrima02,"September 2, 1989","Philadelphia, Pennsylvania",1.7,44.9,33.8,77.8,579.0,14.1,11.6,5.5,23.7,48.7,University of Kansas,13th overall,1st round,Phoenix Suns,2011.0,6-10,"APEX Academy in Pennsauken, New Jersey",Markieff Morris,Power Forward,Right,245lb,4637611.29
mournal01,"February 8, 1970","Chesapeake, Virginia",1.1,52.7,24.7,69.2,838.0,21.2,17.1,8.5,89.7,52.9,Georgetown University,2nd overall,1st round,Charlotte Hornets,1992.0,6-10,"Indian River in Chesapeake, Virginia",Alonzo Mourning,Power Forward and Center,Right,240lb,7994796.28
muhamsh01,"November 13, 1992","Los Angeles, California",0.5,47.3,31.9,75.1,278.0,15.9,9.0,2.8,8.5,50.4,"University of California, Los Angeles",14th overall,1st round,Utah Jazz,2013.0,6-6,"Bishop Gorman in Las Vegas, Nevada",Shabazz Muhammad,Small Forward and Shooting Guard,Left,223lb,1754186.33
mulleby01,"February 14, 1989","Canal Winchester, Ohio",0.8,40.8,31.9,70.6,189.0,12.2,7.4,4.2,0.6,44.8,Ohio State University,24th overall,1st round,Dallas Mavericks,2009.0,7-0,"Canal Winchester in Canal Winchester, Ohio",Byron Mullens,Power Forward and Center,Right,275lb,1362762.6
mullich01,"July 30, 1963","New York, New York",3.5,50.9,38.4,86.5,986.0,18.8,18.2,4.1,93.1,54.0,St. John's University,7th overall,1st round,Golden State Warriors,1985.0,6-6,"Xaverian in Brooklyn, New York",Chris Mullin,Small Forward and Shooting Guard,Left,200lb,2526537.5
murdoer01,"June 14, 1968","Somerville, New Jersey",4.9,43.8,34.3,78.6,508.0,17.4,10.1,2.5,25.6,47.3,Providence College,21st overall,1st round,Utah Jazz,1991.0,6-1,"Bridgewater-Raritan in Raritan, New Jersey",Eric Murdock,Point Guard,Right,190lb,1238583.33
murphto01,"December 24, 1963","Long Beach, California",1.0,45.4,29.0,67.9,191.0,11.9,5.5,4.9,8.0,46.4,"University of California, Irvine",53rd overall,3rd round,Seattle SuperSonics,1986.0,6-9,"Lakewood in Lakewood, California",Tod Murphy,Center and Power Forward,Right,220lb,467500.0
murphtr01,"May 2, 1980","Morristown, New Jersey",1.5,44.5,38.8,78.5,729.0,15.4,10.8,7.8,50.3,49.3,University of Notre Dame,14th overall,1st round,Golden State Warriors,2001.0,6-11,"Delbarton in Northern Hills, New Jersey",Troy Murphy,Power Forward,Left,245lb,5502065.42
murraja01,"February 23, 1997","Kitchener, Canada",3.4,43.4,36.2,87.9,238.0,15.0,14.8,3.5,12.0,50.7,University of Kentucky,7th overall,1st round,Denver Nuggets,2016.0,6-4,"Orangeville Prep in Orangeville, Canada",Jamal Murray,Shooting Guard and Point Guard,Right,207lb,3283080.0
murrala01,"April 20, 1973","Pasadena, California",1.3,43.0,36.0,75.9,736.0,14.1,11.3,4.1,19.8,46.6,University of California,7th overall,1st round,Los Angeles Clippers,1994.0,6-7,"John Kennedy in Fremont, California",Lamond Murray,Small Forward,Right,236lb,3347576.92
murraro01,"July 29, 1979","Philadelphia, Pennsylvania",2.3,41.4,30.4,72.5,487.0,12.7,9.9,2.1,8.5,45.2,"Meridian Community College, Shaw University",42nd overall,2nd round,Milwaukee Bucks,2002.0,6-4,"Strawberry Mansion in Philadelphia, Pennsylvania",Ronald Murray,Shooting Guard and Point Guard,Right,190lb,1204178.88
murratr01,"July 25, 1971","Los Angeles, California",0.8,43.0,38.8,82.9,659.0,14.6,9.0,2.5,24.1,50.4,"University of California, Los Angeles",18th overall,1st round,San Antonio Spurs,1992.0,6-7,"Glendora in Glendora, California",Tracy Murray,Small Forward,Right,225lb,1855128.08
muscami01,"July 1, 1991","St. Louis Park, Minnesota",0.9,46.8,36.5,84.1,307.0,13.6,5.7,3.3,11.9,54.6,Bucknell University,44th overall,2nd round,Dallas Mavericks,2013.0,6-11,"Roseville in Roseville, Minnesota",Mike Muscala,Power Forward and Center,Right,240lb,1944863.5
mustaje01,"October 28, 1969","Whiteville, North Carolina",0.6,44.9,0.0,64.8,179.0,10.7,4.0,2.5,1.7,44.9,University of Maryland,17th overall,1st round,New York Knicks,1990.0,6-10,"DeMatha Catholic in Hyattsville, Maryland",Jerrod Mustaf,Power Forward,Right,238lb,819250.0
mutomdi01,"June 25, 1966","Kinshasa, Democratic Republic of the Congo",1.0,51.8,0.0,68.4,1196.0,17.2,9.8,10.3,117.0,51.8,Georgetown University,4th overall,1st round,Denver Nuggets,1991.0,7-2,"Institute Boboto in Kinshasa, Democratic Republic of the Congo",Dikembe Mutombo,Center,Right,245lb,7183329.05
myerspe01,"September 15, 1963","Mobile, Alabama",2.1,42.1,21.9,66.8,377.0,9.9,4.8,1.8,5.8,43.1,University of Arkansas at Little Rock,120th overall,6th round,Chicago Bulls,1986.0,6-6,"Williamson in Mobile, Alabama",Pete Myers,Shooting Guard,Right,180lb,328450.0
nailole01,"February 22, 1975","South Bend, Indiana",1.0,47.4,11.1,78.6,306.0,14.0,8.6,3.1,8.0,47.4,"Butler County Community College, Texas Christian University",43rd overall,2nd round,Charlotte Hornets,1999.0,6-9,"Clay in South Bend, Indiana",Lee Nailon,Small Forward and Power Forward,Left,238lb,590222.0
najered01,"July 11, 1976","Meoqui, Mexico",0.8,48.1,31.1,67.1,619.0,12.0,4.9,3.7,24.7,50.3,University of Oklahoma,38th overall,2nd round,Houston Rockets,2000.0,6-8,"Cornerstone Christian Academy in San Antonio, Texas",Eduardo Najera,Power Forward and Small Forward,Right,240lb,3073568.25
nancela02,"January 1, 1993","Akron, Ohio",1.7,53.9,29.5,69.8,259.0,17.1,7.7,6.5,16.4,55.4,University of Wyoming,27th overall,1st round,Los Angeles Lakers,2015.0,6-9,"Revere in Richfield, Ohio",Larry Nance Jr.,Center and Power Forward,Right,230lb,1278220.67
napiesh01,"July 14, 1991","Roxbury, Massachusetts",2.0,39.3,35.4,81.2,289.0,12.7,6.4,1.7,6.4,47.8,University of Connecticut,24th overall,1st round,Charlotte Hornets,2014.0,6-1,"Lawrence Academy in Groton, Massachusetts",Shabazz Napier,Point Guard,Right,180lb,1561140.0
nashst01,"February 7, 1974","Johannesburg, South Africa",8.5,49.0,42.8,90.4,1217.0,20.0,14.3,3.0,129.7,55.6,Santa Clara University,15th overall,1st round,Phoenix Suns,1996.0,6-3,"Saint Michaels University School in Victoria, Canada",Steve Nash,Point Guard,Right,195lb,7733506.32
nelsoja01,"February 9, 1982","Chester, Pennsylvania",5.1,43.6,36.8,81.0,878.0,14.4,11.3,3.0,48.3,50.2,Saint Joseph's University,20th overall,1st round,Denver Nuggets,2004.0,6-0,"Chester in Chester, Pennsylvania",Jameer Nelson,Point Guard,Right,190lb,4673758.0
newmajo01,"November 28, 1963","Danville, Virginia",1.5,46.1,33.6,81.0,1159.0,12.9,11.0,2.2,50.3,49.2,University of Richmond,29th overall,2nd round,Cleveland Cavaliers,1986.0,6-7,"George Washington in Danville, Virginia",Johnny Newman,Shooting Guard and Small Forward,Right,190lb,1102733.33
nichoan01,"December 8, 1989","Mississauga, Canada",0.4,46.7,32.1,77.3,285.0,12.2,6.0,3.0,3.8,49.5,St. Bonaventure University,19th overall,1st round,Orlando Magic,2012.0,6-9,"Father Michael Goetz Secondary in West Mississauga, Canada",Andrew Nicholson,Power Forward,Right,250lb,2626669.33
noahjo01,"February 25, 1985","New York, New York",2.8,49.1,0.0,70.0,667.0,17.6,8.8,9.1,61.8,49.1,University of Florida,9th overall,1st round,Chicago Bulls,2007.0,6-11,"The Lawrenceville School in Lawrenceville, New Jersey",Joakim Noah,Center,Right,230lb,9525463.27
